id	nm	countryCode	postalCode
2167943	East Ballina	AU	-
2161678	Kelso	AU	-
2160880	Kyogle	AU	-
2207330	Scarborough	AU	4020
2061758	Seaton	AU	-
2155710	Narromine	AU	-
2070633	Gooseberry Hill	AU	-
2058325	Willaston	AU	-
2175338	Blayney	AU	-
2065078	Nairne	AU	-
2076842	Belair	AU	-
2154447	Old Bar	AU	-
2175553	Blackheath	AU	-
2159185	Maclean	AU	-
2176537	Beaconsfield Upper	AU	-
2176829	Barmera	AU	-
2073140	Darlington	AU	-
2076944	Beaumont	AU	-
2174979	Bolwarra	AU	-
2077579	Armadale	AU	6111
2061769	Seaford	AU	-
2160751	Lake Illawarra	AU	-
2066358	Middle Swan	AU	-
2075795	Brighton	AU	5048
2151215	Rokeby	AU	-
2067621	Littlehampton	AU	-
2146992	Thabeban	AU	-
2144209	Weipa	AU	-
2063051	Port Elliot	AU	-
2079696	Nightcliff	AU	-
2177872	Anglesea	AU	-
2062276	Roebourne	AU	-
6951440	Tamborine Mountain	AU	-
2174079	Bridgewater	AU	-
2148997	South Grafton	AU	-
2157060	Moonee Beach	AU	-
2142902	Woree	AU	-
2059372	Waggrakine	AU	-
7281807	Hoppers Crossing	AU	-
2146219	Torquay	AU	-
6620339	Karratha	AU	-
2152668	Portland	AU	-
2148955	South Melbourne	AU	-
2207753	Paddington	AU	-
2207259	South Brisbane	AU	-
2206112	Gwynneville	AU	-
2174436	Bowenfels	AU	-
2063055	Port Augusta West	AU	-
2154826	North Wonthaggi	AU	-
2066653	McMinns Lagoon	AU	-
1735634	Kuching	MY	-
1732903	Shah Alam	MY	-
1735902	Sibu	MY	-
1734634	Ipoh	MY	-
1738050	Miri	MY	-
1732905	Klang	MY	-
1733782	Victoria	MY	-
1736309	Alor Setar	MY	-
1734199	Tawau	MY	-
1734586	Taiping	MY	-
1737486	Bintulu	MY	-
1734781	Banting	MY	-
1833747	Ulsan	KR	-
1838524	Busan	KR	-
1846918	Ansan	KR	-
1835329	Daegu	KR	-
1842943	Kimhae	KR	-
1833105	Wonju	KR	-
1841245	Masan	KR	-
1843491	Iksan	KR	-
1846052	Chinju	KR	-
1838716	Bucheon	KR	-
1841811	Gwangju	KR	-
1846266	Jeju	KR	-
1832828	Yangsan	KR	-
1845604	Cheongju	KR	-
1845136	Chuncheon	KR	-
1842485	Goyang	KR	-
1839071	Hoko	KR	-
1897122	Yanggok	KR	-
1845759	Tenan	KR	-
1841775	Kwangyang	KR	-
1832771	Yesan	KR	-
1842616	Kongju	KR	-
1846069	Chinhae	KR	-
1842025	Kunsan	KR	-
1841066	Moppo	KR	-
1846898	Anyang	KR	-
1845457	Jeonju	KR	-
1832157	Reisui	KR	-
1836553	Sogcho	KR	-
1897007	Hanam	KR	-
1843137	Kang-neung	KR	-
1835648	Sunchun	KR	-
1841149	Miryang	KR	-
1837706	Sangju	KR	-
1835895	Suisan	KR	-
1839652	Osan	KR	-
1843702	Ichon	KR	-
1842939	Kimje	KR	-
1840211	Nonsan	KR	-
1832566	Yong-dong	KR	-
1842518	Goseong	KR	-
1832384	Eisen	KR	-
1841598	Keizan	KR	-
1840379	Nangen	KR	-
1844751	Haenam	KR	-
1843841	Hwasun	KR	-
1840536	Naju	KR	-
1841603	Kyonju	KR	-
1948005	Kwangmyong	KR	-
1842859	Kochang	KR	-
1835515	Taebaek	KR	-
1842800	Koesan	KR	-
1834885	Tangjin	KR	-
1843163	Kanghwa	KR	-
1839873	ogcheongun	KR	-
1838069	Santyoku	KR	-
2038180	Changchun	CN	-
1815286	Chengdu	CN	-
1814906	Chongqing	CN	-
1799962	Nanjing	CN	-
1799397	Ningbo	CN	-
1812545	Dongguan	CN	-
1805753	Jinan	CN	-
1792947	Tianjin	CN	-
2034937	Shenyang	CN	-
1804651	Kunming	CN	-
2037013	Harbin	CN	-
1791247	Wuhan	CN	-
1814087	Dalian	CN	-
2038120	Chaoyang	CN	-
1784642	Zhenjiang	CN	-
1790923	Wuxi	CN	214000
1797873	Huaiyin	CN	-
1787227	Yangzhou	CN	-
1787093	Yantai	CN	-
1815456	Changzhou	CN	-
1809498	Guilin	CN	-
1804430	Lanzhou	CN	-
2036502	Jilin	CN	-
2038632	Anshan	CN	-
1785294	Anyang	CN	-
2037346	Fuxin	CN	123000
2038300	Benxi	CN	-
2037823	Dashiqiao	CN	-
1793724	Taian	CN	-
1805298	Jinzhou	CN	-
2038154	Changping	CN	-
1812101	Dongying	CN	-
1810821	Fuzhou	CN	-
1799722	Nantong	CN	-
1797333	Qufu	CN	-
1805987	Jiaozuo	CN	-
1816971	Baoding	CN	-
1788572	Xinxiang	CN	-
1799869	Nanning	CN	-
1809078	Haikou	CN	570208
1801792	Luoyang	CN	471000
1805528	Jinhua	CN	-
1805953	Jiaxing	CN	-
1785018	Zhangzhou	CN	-
1804586	Laiyang	CN	-
1806535	Huzhou	CN	-
1808722	Hefei	CN	-
1797353	Quanzhou	CN	-
1529102	Urunchi	CN	-
1280737	Lhasa	CN	-
1791681	Weifang	CN	-
1809461	Guiyang	CN	-
1803834	Liaocheng	CN	-
1787746	Yancheng	CN	-
1786764	Yichang	CN	-
1816440	Bengbu	CN	-
1790437	Zhuhai	CN	-
1800779	Meizhou	CN	-
1817993	Anqing	CN	-
1798449	Putian	CN	-
1807681	Huainan	CN	-
1803567	Linfen	CN	-
1795874	Shaoguan	CN	-
1788694	Xinpu	CN	-
1797595	Qinhuangdao	CN	-
1785286	Zibo	CN	-
1810845	Fuyang	CN	236000
1807700	Huaibei	CN	-
1799629	Nanyang	CN	-
1814757	Chuzhou	CN	-
1808370	Hengyang	CN	-
1791673	Weihai	CN	-
1786657	Yinchuan	CN	-
1784853	Zhaoqing	CN	-
1806299	Jiangmen	CN	-
1806776	Huizhou	CN	-
1807689	Huaihua	CN	-
1529195	Shihezi	CN	-
1799491	Neijiang	CN	-
2036581	Jiamusi	CN	-
1798422	Puyang	CN	-
1804540	Langfang	CN	-
2036389	Jixi	CN	-
2035715	Mudanjiang	CN	-
2034655	Suihua	CN	-
2035265	Qiqihar	CN	-
1785453	Zaozhuang	CN	-
1815059	Chenzhou	CN	-
1808316	Yiyang	CN	-
1783873	Zhumadian	CN	-
1788046	Xuchang	CN	-
1798827	Pingdingshan	CN	-
1798998	Dadukou	CN	-
1797264	Quzhou	CN	-
2033413	Yichun	CN	153000
1812955	Dezhou	CN	-
1816336	Binzhou	CN	256600
1793505	Taizhou	CN	-
2033196	Zhangjiakou	CN	-
1788450	Xinzhou	CN	-
2035966	Longjing	CN	-
2037078	Hailar	CN	-
1529569	Changji	CN	-
1788852	Xining	CN	-
1796663	Sanming	CN	-
1785781	Yulin	CN	543000
1806097	Ningde	CN	-
1797318	Qujing	CN	-
1802171	Kangding	CN	-
1816234	Bozhou	CN	-
1814934	Chizhou	CN	-
1805518	Jining	CN	272000
1804208	Leiyang	CN	-
1784130	Zhoukou	CN	-
1808198	Heze	CN	-
1804591	Laiwu	CN	-
1811720	Enshi	CN	-
1785738	Yuncheng	CN	-
1785036	Zhangye	CN	-
2034754	Shunyi	CN	-
1797121	Jieyang	CN	-
1785725	Yunfu	CN	-
1806408	Yangjiang	CN	-
1797945	Qingyuan	CN	-
1784820	Xinghua	CN	-
1803331	Linxia	CN	-
1798760	Pingliang	CN	-
1280957	Jiayuguan	CN	-
1817240	Baiyin	CN	-
1279945	Suzhou	CN	735000
1808770	Hebi	CN	-
1801934	Luohe	CN	-
1805733	Jinchang	CN	-
1815427	Chaohu	CN	-
2034439	Tieling	CN	-
1805540	Jingzhou	CN	-
1790254	Xiaogan	CN	-
1813344	Dawukou	CN	-
1529484	Hami	CN	-
2037886	Dandong	CN	-
1280849	Kashi	CN	-
1814093	Dali	CN	-
1809263	Guozhen	CN	-
1791636	Weinan	CN	-
1808857	Hanzhong	CN	-
1792520	Tongzhou	CN	-
2038569	Baicheng	CN	-
1788508	Xinyu	CN	-
1794904	Shiyan	CN	-
1788927	Xingtai	CN	-
1790840	Wuzhou	CN	-
2036892	Hohhot	CN	-
1783683	Yanjiang	CN	-
1787858	Shangrao	CN	-
1805680	Jingdezhen	CN	-
1798654	Pingxiang	CN	-
1789647	Xichang	CN	-
1795196	Tongchuan	CN	-
1789065	Ankang	CN	-
1790396	Xianning	CN	-
1807544	Daxing	CN	-
2036973	Heihe	CN	-
1804850	Kaiyuan	CN	-
1797551	Qinzhou	CN	-
1816269	Baicheng	CN	-
1816705	Beihai	CN	-
1815395	Chaozhou	CN	-
1793879	Suizhou	CN	-
1806466	Guangyuan	CN	-
2036986	Hegang	CN	-
1805611	Jingmen	CN	-
1816080	Cangzhou	CN	-
1817968	Anshun	CN	-
1816373	Bijie	CN	-
1790371	Xiantao	CN	-
2038067	Chifeng	CN	-
1811542	Fangshan	CN	-
1808392	Hengshui	CN	-
2034786	Shuangyashan	CN	-
2035601	Nenjiang	CN	-
1783988	Zhucheng	CN	-
1784841	Zhaotong	CN	-
1805741	Jincheng	CN	-
1801582	Macheng	CN	-
2034400	Tongliao	CN	-
2037370	Fuli	CN	-
1804578	Weichanglu	CN	-
2038139	Changtu	CN	-
1798473	Puqi	CN	-
2033675	Xinmin	CN	-
2035801	Meihekou	CN	-
2037534	Dunhua	CN	-
2035511	Panshi	CN	-
1804609	Laibin	CN	-
1787646	Yangcun	CN	-
1798636	Gutao	CN	-
1792592	Tongren	CN	-
1791249	Wuhai	CN	-
2033147	Zhaozhou	CN	-
2035261	Qitaihe	CN	-
1795816	Shashi	CN	-
1802550	Longkou	CN	-
2036653	Hunchun	CN	-
1529376	Korla	CN	-
1797438	Qixia	CN	-
1529114	Turpan	CN	-
1529363	Kuqa	CN	-
1785974	Yuci	CN	-
1798713	Pingshan	CN	-
1815656	Changli	CN	-
1915223	Zhongshan	CN	-
2038432	Baotou	CN	-
2037860	Daqing	CN	-
1798490	Pulandian	CN	-
1529660	Aksu	CN	-
2035836	Manzhouli	CN	-
1786746	Yichun	CN	-
1793511	Taiyuan	CN	-
1788081	Xuanzhou	CN	-
1809532	Guigang	CN	-
2033536	Yakeshi	CN	-
2034657	Suifenhe	CN	-
1784055	Zhuanghe	CN	-
1785964	Yudong	CN	-
2034497	Taonan	CN	-
1853909	Osaka-shi	JP	-
1848354	Yokohama-shi	JP	-
2111749	Naka	JP	-
1859740	Kawagoe	JP	-
1859171	Kobe-shi	JP	-
1863431	Hadano	JP	-
1863967	Fukuoka-shi	JP	-
1859924	Kashiwa	JP	-
1894616	Okinawa	JP	-
1855431	Niigata-shi	JP	-
2113015	Chiba-shi	JP	-
1864154	Fuchu	JP	1820035
1856215	Nagano-shi	JP	-
2111220	Sakura	JP	-
2113077	Asahi	JP	2892511
1856717	Miyazaki-shi	JP	-
1864624	Chigasaki	JP	-
1857910	Kyoto	JP	-
2112923	Fukushima-shi	JP	-
1858729	Koshigaya	JP	-
1856697	Miyoshi	JP	-
1848254	Yono	JP	-
1849876	Toyama-shi	JP	-
1854629	Ogori	JP	-
1863289	Hamamatsu	JP	-
1907300	Wako	JP	-
1864518	Chofu	JP	-
1850158	Tokushima-shi	JP	-
1862415	Hiroshima-shi	JP	-
1860234	Kanda	JP	-
1850910	Takatsuki	JP	-
1855891	Nakamura	JP	-
1863641	Gifu-shi	JP	-
1853574	Otsu-shi	JP	-
2110891	Takahata	JP	-
2110556	Yamagata-shi	JP	-
1864092	Fujisawa	JP	-
2128295	Sapporo-shi	JP	-
1860437	Kami-renjaku	JP	-
1859884	Kasukabe	JP	-
1863905	Funabashi	JP	-
1850693	Tanashi	JP	-
1853195	Sakai	JP	5938301
1860704	Kakogawa	JP	-
1848004	Zama	JP	-
1849837	Toyonaka	JP	-
1849846	Toyohashi	JP	-
1907299	Asaka	JP	-
1865387	Amagasaki	JP	-
1848489	Yasu	JP	-
1865714	Ageo	JP	-
1848313	Yokosuka	JP	-
2111149	Sendai-shi	JP	-
1848373	Yokkaichi	JP	-
2130658	Aomori-shi	JP	-
1857550	Matsue-shi	JP	-
1856177	Nagasaki-shi	JP	-
1860095	Kanzaki	JP	-
1851100	Takamatsu-shi	JP	-
2128815	Obihiro	JP	-
1855863	Nakano	JP	-
2129376	Kushiro	JP	-
2129101	Muroran	JP	-
1849892	Tottori	JP	-
1849563	Tsuruoka	JP	-
1855580	Naruto	JP	7720052
1857276	Miki	JP	-
1854487	Oita-shi	JP	-
1859100	Kofu-shi	JP	-
1848903	Warabi	JP	-
1865005	Ashikaga	JP	-
2130188	Hakodate	JP	-
1852607	Shibata	JP	-
1859730	Kawaguchi	JP	332-0017
1850311	Tochigi	JP	-
1859146	Kochi-shi	JP	-
1857594	Masuda	JP	-
1856586	Mori	JP	-
1860243	Kanazawa-shi	JP	-
1848689	Yamaguchi-shi	JP	-
1857496	Matsuzaka	JP	-
1860063	Karatsu	JP	-
1861677	Imari	JP	-
1849183	Ureshino	JP	-
1860748	Kashima-shi	JP	-
1849904	Tosu	JP	-
1852899	Sasebo	JP	-
1861464	Isahaya	JP	-
1852479	Shimabara	JP	-
1862555	Hirado	JP	-
1864416	Daito	JP	-
2130629	Asahikawa	JP	-
1854665	Ogawa	JP	-
1861084	Izumo	JP	-
1861212	Iwakuni	JP	-
1851348	Suzuka	JP	-
2111684	Narita	JP	-
1853190	Sakaide	JP	-
2127733	Tomakomai	JP	-
1857968	Kuwana	JP	-
1848277	Yonago	JP	-
1860034	Kariya	JP	-
1856293	Nabari	JP	-
1861949	Ichinomiya	JP	-
1850185	Tokoname	JP	-
1862627	Himeji	JP	-
1857871	Machida	JP	-
1849429	Ueda	JP	-
1859393	Kisarazu	JP	-
1850345	Toba	JP	-
1860098	Kanuma	JP	-
1849519	Tsuyama	JP	-
1850152	Tokuyama	JP	-
1856775	Miyakonojo	JP	-
2112656	Ichinoseki	JP	-
1926020	Uwajima	JP	-
1850499	Tatsuno	JP	-
1851032	Takaoka	JP	-
1853483	Oyama	JP	-
1858311	Kurashiki	JP	-
1859307	Kitakyushu	JP	-
1861968	Ichikawa	JP	-
1858296	Kure	JP	-
1858910	Komatsu	JP	-
1858088	Kurume	JP	-
1848445	Yatsushiro	JP	-
2112539	Iwaki	JP	-
1856243	Nagahama	JP	-
1854703	Ogaki	JP	-
1850091	Tomioka	JP	-
2111781	Nagai	JP	-
2130534	Bibai	JP	-
1859175	Kobayashi	JP	-
1853066	Sakurai	JP	-
1859675	Kawanishi	JP	-
1848573	Yanagawa	JP	-
1861107	Izumi	JP	-
1855078	Noda	JP	-
1847968	Zushi	JP	-
1907301	Toda	JP	-
2130421	Date	JP	-
2110560	Yamada	JP	-
1859094	Koga	JP	8113209
2128574	Otaru	JP	-
1855189	Nishio	JP	-
1860871	Kadoma	JP	-
1861095	Izumiotsu	JP	-
1849831	Toyooka	JP	-
1859492	Kikuchi	JP	-
1858926	Komaki	JP	-
1896348	Hikari	JP	-
1857519	Matsumoto	JP	-
1848188	Yoshikawa	JP	-
1852357	Shimoda	JP	-
1859908	Kashiwazaki	JP	-
2129537	Kitami	JP	-
1857568	Matsubara	JP	-
2129163	Mombetsu	JP	-
1848439	Yawata	JP	-
1856367	Musashino	JP	-
2111884	Miyako	JP	-
1850523	Tateyama	JP	-
2110498	Yonezawa	JP	-
1861528	Inuyama	JP	-
1859765	Katsuyama	JP	-
2110735	Tono	JP	-
1856068	Nago	JP	-
1861400	Ishii	JP	-
1853140	Sakata	JP	-
1850600	Tarui	JP	-
1863611	Godo	JP	-
1851155	Takahama	JP	-
1849661	Tsukumi	JP	-
1861835	Iizuka	JP	-
1859405	Kiryu	JP	-
1864180	Enzan	JP	-
1862540	Hirakata	JP	-
1850746	Tamamura	JP	-
1852595	Shibukawa	JP	-
2129218	Yoichi	JP	-
1859116	Kodaira	JP	-
2110774	Togane	JP	-
1852964	Sano	JP	-
1858964	Kokubunji	JP	-
1855395	Nikko	JP	-
2110729	Toride	JP	-
1863173	Hanyu	JP	-
2112444	Kamaishi	JP	-
1853081	Saku	JP	-
2110480	Yotsukaido	JP	-
1851883	Shiraoka	JP	-
1856977	Mishima	JP	-
1858445	Kuki	JP	-
1850708	Tanabe	JP	646-0014
1863082	Hashimoto	JP	-
1852472	Shimada	JP	-
1848774	Yaizu	JP	-
1854747	Odawara	JP	-
1863310	Hamada	JP	-
1847963	Atsugi	JP	-
1851002	Takasaki	JP	-
1857665	Marugame	JP	-
1854444	Ojiya	JP	-
1861207	Iwakura	JP	-
1854384	Okaya	JP	-
1858866	Komono	JP	-
1849788	Tsubame	JP	-
1851137	Takahashi	JP	-
1860341	Kamo	JP	-
1855095	Nobeoka	JP	-
1851259	Tahara	JP	-
2128787	Odate	JP	-
2110744	Tomiya	JP	-
1864549	Chiryu	JP	-
1862636	Hikone	JP	-
1857062	Mino	JP	-
1907165	Kunitachi	JP	-
1854905	Numata	JP	-
1853662	Otake	JP	-
2110994	Shizukuishi	JP	-
2111310	Otsuchi	JP	-
2112823	Hanamaki	JP	-
1851125	Takaishi	JP	-
1852663	Seto	JP	-
1849782	Tsubata	JP	-
1850860	Takehara	JP	-
1849094	Usuki	JP	-
1860626	Kameyama	JP	-
2111008	Shisui	JP	-
1862462	Hiratsuka	JP	-
1861436	Isesaki	JP	-
2110506	Yokote	JP	-
2128983	Nayoro	JP	-
2112758	Higashine	JP	-
1907307	Kimitsu	JP	-
2130332	Fukagawa	JP	-
1856434	Murakami	JP	-
1851282	Tadotsu	JP	-
2111827	Motegi	JP	-
1856199	Nagaoka	JP	-
1862010	Ibusuki	JP	-
1897590	Kaita	JP	-
1854093	Omura	JP	-
1865401	Akune	JP	-
1857208	Minamata	JP	-
1858041	Kushikino	JP	-
1854849	Obama	JP	-
2111016	Shiroishi	JP	-
1859088	Koganei	JP	-
1860635	Kameoka	JP	-
1853008	Sanda	JP	-
1863482	Gyoda	JP	-
2110460	Yuzawa	JP	-
1854405	Okawa	JP	-
1848096	Yuki	JP	-
1856569	Moriyama	JP	-
1850396	Tenri	JP	-
1855670	Nanao	JP	-
2112141	Koriyama	JP	-
1847947	Shingu	JP	-
1860785	Kainan	JP	-
1863693	Gamagori	JP	-
2110629	Ushiku	JP	-
1855753	Nakatsugawa	JP	-
1860672	Kamakura	JP	-
2111248	Sagae	JP	-
1853338	Sabae	JP	-
1863418	Hagi	JP	-
1854979	Nonoichi	JP	-
2129870	Iwamizawa	JP	-
1851368	Suwa	JP	-
1849539	Tsushima	JP	-
2111836	Mooka	JP	-
1852588	Shibushi	JP	-
1857712	Makurazaki	JP	-
1851273	Tagawa	JP	-
1855134	Nishiwaki	JP	-
2111831	Moriya	JP	-
2112664	Ichihara	JP	-
2112455	Kakuda	JP	-
1862992	Hayama	JP	-
1849237	Uozu	JP	-
2112576	Ishinomaki	JP	-
2112343	Kasama	JP	-
2112555	Itako	JP	-
1856881	Mitsukaido	JP	-
2112989	Daigo	JP	-
1863440	Hachioji	JP	-
1863341	Hakui	JP	-
1861838	Iiyama	JP	-
1850818	Taketoyo	JP	-
1863917	Fukuyama	JP	-
1863023	Hatogaya	JP	-
2112802	Hasaki	JP	-
1851307	Tachikawa	JP	-
1850892	Takayama	JP	-
1849845	Toyokawa	JP	-
1858428	Kumagaya	JP	-
1853237	Saiki	JP	-
1865309	Anan	JP	-
1853992	Onomichi	JP	-
1862505	Hirara	JP	-
1864873	Ayabe	JP	-
1852003	Shiojiri	JP	-
2130146	Kazuno	JP	-
1862198	Honjo	JP	-
1849592	Tsuruga	JP	-
1860563	Kamiichi	JP	-
2127896	Takikawa	JP	-
1864105	Fujinomiya	JP	-
1863209	Handa	JP	-
2111018	Shiroi	JP	-
2130057	Hirosaki	JP	-
1858902	Komatsushima	JP	-
1858972	Kokubu	JP	-
1858498	Kudamatsu	JP	-
1859952	Kashihara	JP	-
2128975	Nemuro	JP	-
2130705	Akabira	JP	-
1848550	Yanai	JP	-
1859319	Kitakata	JP	-
1859234	Kitsuki	JP	-
1857843	Maebashi-shi	JP	-
2127515	Wakkanai	JP	-
1851483	Suita	JP	-
1857553	Matsudo	JP	-
1853564	Otsuki	JP	-
1854492	Oiso	JP	-
1862373	Hita	JP	-
1851713	Shobara	JP	-
1856938	Mitake	JP	-
1856667	Mizunami	JP	-
1850207	Toki	JP	-
1859998	Kasamatsucho	JP	-
2111687	Narashino	JP	-
2111049	Shiogama	JP	-
1863183	Hanno	JP	-
1907123	Hasuda	JP	-
1858067	Kusatsu	JP	-
1864009	Fukuchiyama	JP	-
1850589	Tarumizu	JP	-
1857379	Mibu	JP	-
1860458	Kaminokawa	JP	-
2131612	Goshogawara	JP	-
1852849	Satte	JP	-
1856184	Nagareyama	JP	-
1849186	Urayasu	JP	-
2111704	Namie	JP	-
1850217	Tokamachi	JP	-
1862689	Hiji	JP	-
1864637	Chichibu	JP	-
1853295	Sagamihara	JP	-
1864031	Fukaya	JP	-
1855363	Nirasaki	JP	-
1865294	Anjo	JP	-
2127878	Mutsu	JP	-
1864132	Fujieda	JP	-
1863495	Gushikawa	JP	-
1854868	Nyuzen	JP	-
1862352	Hitoyoshi	JP	-
1850559	Tatebayashi	JP	-
2112527	Iwanuma	JP	-
2129003	Nanae	JP	-
1864099	Fujioka	JP	375-0024
1856703	Miyazu	JP	-
1851193	Tajimi	JP	-
1856878	Mitsuke	JP	-
1863540	Gosen	JP	-
1852901	Sasayama	JP	-
1854371	Okegawa	JP	-
1860728	Kakegawa	JP	-
2111999	Mashiko	JP	-
2111855	Mobara	JP	-
1848243	Yorii	JP	-
2129909	Ishikari	JP	-
1852984	Sanjo	JP	-
1860735	Kakamigahara	JP	-
1865290	Annaka	JP	-
1907306	Komae	JP	-
1860122	Kanonji	JP	-
1854807	Obita	JP	-
1849706	Tsukawaki	JP	-
1850181	Tokorozawa	JP	-
2127955	Sunagawa	JP	-
2111461	Okawara	JP	-
2110793	Tendo	JP	-
1856560	Morohongo	JP	-
1861749	Ikoma	JP	-
1853174	Sakaiminato	JP	-
2112008	Marumori	JP	-
2111943	Miharu	JP	-
1863357	Hakone	JP	-
1854018	Onoda	JP	-
2129961	Ichinohe	JP	-
1864652	Chatan	JP	-
2110579	Yachimata	JP	-
2110586	Watari	JP	-
2110596	Wakuya	JP	-
1848016	Yuza	JP	-
2130404	Ebetsu	JP	-
1848482	Yasugi	JP	-
1850745	Tamana	JP	-
1862230	Hondo	JP	-
1926054	Saijo	JP	-
2112409	Kaminoyama	JP	-
2111065	Shinjo	JP	-
1852046	Shinshiro	JP	-
1858301	Kurayoshi	JP	-
1863521	Gotsu	JP	-
2128867	Noshiro	JP	-
2111656	Nihommatsu	JP	-
1853209	Sakado	JP	-
1850472	Tawaramoto	JP	-
1863018	Hatsukaichi	JP	-
1851504	Sugito	JP	-
2130741	Abashiri	JP	-
2130612	Ashibetsu	JP	-
1850004	Tonosho	JP	-
2111530	Ofunato	JP	-
2128382	Rumoi	JP	-
1850108	Tomigusuku	JP	-
1864945	Atami	JP	-
1862612	Himi	JP	-
2111173	Sawara	JP	-
2127802	Tobetsu	JP	-
1863592	Gojo	JP	-
2127383	Bihoro	JP	-
2129395	Kuroishi	JP	-
2110518	Yokaichiba	JP	-
1855203	Nishinoomote	JP	-
1851606	Soja	JP	-
1863528	Gotemba	JP	-
1854186	Omachi	JP	-
1849584	Tsurugi	JP	-
1854162	Ome	JP	-
1856584	Moriguchi	JP	-
1849372	Uji	JP	-
1854530	Oi	JP	-
1854774	Oda	JP	-
1854026	Ono	JP	-
1851068	Takanabe	JP	-
1848113	Yugawara	JP	-
1853192	Sakai	JP	-
1849498	Ube	JP	-
1858794	Konosu	JP	-
1865412	Ako	JP	-
1848522	Yao	JP	-
1861641	Ina	JP	-
2128072	Shiraoi	JP	-
1859093	Koga	JP	-
1855852	Nakanojo	JP	-
1861450	Ise	JP	-
1863713	Futtsu	JP	-
1861290	Ito	JP	-
2111559	Obanazawa	JP	-
2111325	Otawara	JP	-
1848705	Yamaga	JP	-
1854803	Obu	JP	-
1926006	Iyo	JP	-
2113115	Ami	JP	-
1853677	Ota	JP	-
1926055	Ozu	JP	-
1863541	Gose	JP	-
1850498	Tatsuno	JP	-
1859941	Kashima	JP	-
1851462	Sukumo	JP	-
1861108	Izumi	JP	-
2127545	Utashinai	JP	-
1895695	Kushima	JP	-
1865449	Aki	JP	-
1857046	Mino	JP	5630014
2112913	Funaishikawa	JP	-
1850878	Takedamachi	JP	-
1849069	Uto	JP	-
2129868	Iwanai	JP	-
1853433	Ozu	JP	-
1861584	Ino	JP	-
1849729	Tsuiki	JP	-
1269843	Hyderabad	IN	-
1254661	Thane	IN	-
1269743	Indore	IN	-
1274746	Chandigarh	IN	-
1268782	Jalandhar	IN	-
1265873	Calicut	IN	-
1262180	Nagpur	IN	-
1269439	Jalalpur	IN	396400
1271308	Ghaziabad	IN	-
1269633	Jabalpur	IN	-
1253573	Vadodara	IN	-
1256237	Shimla	IN	-
1254360	Tirupati	IN	-
1272892	Dhar	IN	-
1268295	Kalyan	IN	-
1263780	Mangalore	IN	-
1274220	Chikmagalur	IN	-
1272013	Erode	IN	-
1256515	Shimoga	IN	-
1262321	Mysore	IN	-
1271715	Gandhinagar	IN	-
1264521	Madurai	IN	-
1265911	Kottayam	IN	-
1257845	Sagar	IN	470001
1275841	Bhopal	IN	-
1253184	Vijayawada	IN	-
1272140	Dwarka	IN	-
1270498	Haldwani	IN	-
1252942	Wardha	IN	-
1256436	Solapur	IN	-
1262374	Mussoorie	IN	-
1259425	Puducherry	IN	-
1260607	Panaji	IN	-
1271476	Guwahati	IN	-
1269321	Jammu	IN	-
1267648	Karur	IN	-
1276533	Belgaum	IN	-
1269920	Hubli	IN	-
1259385	Port Blair	IN	-
1254710	Tezpur	IN	-
1263214	Meerut	IN	-
1261529	Nellore	IN	-
1270396	Haora	IN	-
1278149	Aurangabad	IN	431002
1270022	Hisar	IN	-
1270583	Gwalior	IN	-
1254361	Tirunelveli	IN	-
1254089	Tumkur	IN	-
1256523	Shillong	IN	-
1279228	Ahmadnagar	IN	-
1254649	Thanjavur	IN	-
1278974	Almora	IN	-
1279105	Akola	IN	-
1270239	Hassan	IN	-
1258526	Ranchi	IN	-
1264728	Ludhiana	IN	-
1257055	Satara	IN	-
1263814	Mandya	IN	-
1254187	Trichur	IN	-
1261288	Nirmal	IN	-
1270668	Guntur	IN	-
1269317	Jamnagar	IN	-
1275817	Bhubaneshwar	IN	-
1278710	Amritsar	IN	-
1259091	Kollam	IN	-
1279290	Agartala	IN	-
1266976	Kharagpur	IN	721301
1279017	Aligarh	IN	-
1258182	Rewa	IN	-
1276032	Bhavnagar	IN	-
1271976	Faizabad	IN	-
1275198	Brahmapur	IN	-
1269006	Jhansi	IN	-
1275637	Bilaspur	IN	495004
1252948	Warangal	IN	-
1269771	Imphal	IN	-
1267708	Karnal	IN	-
1264115	Malegaon	IN	-
1272145	Dwarahat	IN	-
1266285	Kolhapur	IN	-
1258980	Raipur	IN	493332
1258744	Ramanagaram	IN	-
1270351	Haridwar	IN	-
1255953	Sivaganga	IN	-
1259297	Pudukkottai	IN	-
1274987	Cannanore	IN	-
1258338	Ratnagiri	IN	-
1277397	Banda	IN	-
1264588	Madgaon	IN	-
1278994	Allahabad	IN	-
1259012	Raichur	IN	-
1260138	Pathanamthitta	IN	-
1254900	Tarapur	IN	-
1253914	Ujjain	IN	-
1275971	Bhilai	IN	-
1272780	Dhenkanal	IN	-
1278860	Ambala	IN	-
1254327	Tiruvannamalai	IN	-
1254808	Tehri	IN	-
1253286	Vellore	IN	-
1257629	Salem	IN	-
1269935	Hospet	IN	-
1277936	Bagalkot	IN	-
1254331	Tiruvallur	IN	-
1263826	Mandvi	IN	394160
1272543	Dindigul	IN	-
1276509	Bellary	IN	-
1278946	Alwar	IN	-
1265014	Latur	IN	-
1278672	Anantapur	IN	-
